a_max_b_random_00 len1=500000 len2=60309 qn=439691 in=54962 nblk=8 Fi=131072 Fl=131072 Fc=65536 cyc=1 blkW=5.243e+07
medium_02 len1=1962 len2=845 qn=1117 in=559 nblk=2 Fi=1536 Fl=1536 Fc=1024 cyc=1 blkW=1.06e+05
medium_02 len1=2332 len2=364 qn=1968 in=328 nblk=6 Fi=768 Fl=768 Fc=384 cyc=1 blkW=1.279e+05
medium_02 len1=1948 len2=680 qn=1268 in=634 nblk=2 Fi=1536 Fl=1536 Fc=768 cyc=1 blkW=9.448e+04
medium_02 len1=440 len2=137 qn=303 in=101 nblk=3 Fi=256 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
medium_02 len1=1450 len2=87 qn=1363 in=86 nblk=16 Fi=192 Fl=192 Fc=128 cyc=1 blkW=7.527e+04
medium_02 len1=1069 len2=123 qn=946 in=119 nblk=8 Fi=256 Fl=256 Fc=128 cyc=1 blkW=4.71e+04
medium_02 len1=1183 len2=498 qn=685 in=343 nblk=2 Fi=768 Fl=1024 Fc=512 cyc=1 blkW=5.939e+04
medium_02 len1=2372 len2=976 qn=1396 in=698 nblk=2 Fi=1536 Fl=2048 Fc=1024 cyc=1 blkW=1.311e+05
medium_02 len1=1404 len2=522 qn=882 in=441 nblk=2 Fi=1024 Fl=1024 Fc=768 cyc=0 blkW=8.192e+04
medium_02 len1=1260 len2=284 qn=976 in=244 nblk=4 Fi=512 Fl=768 Fc=384 cyc=1 blkW=8.526e+04
medium_02 len1=946 len2=397 qn=549 in=275 nblk=2 Fi=768 Fl=768 Fc=512 cyc=1 blkW=4.788e+04
medium_02 len1=1993 len2=600 qn=1393 in=465 nblk=3 Fi=1024 Fl=1536 Fc=768 cyc=1 blkW=1.417e+05
medium_02 len1=646 len2=222 qn=424 in=212 nblk=2 Fi=512 Fl=512 Fc=256 cyc=1 blkW=2.662e+04
medium_02 len1=1050 len2=522 qn=528 in=264 nblk=2 Fi=768 Fl=1024 Fc=768 cyc=0 blkW=8.192e+04
medium_02 len1=1687 len2=445 qn=1242 in=414 nblk=3 Fi=1024 Fl=1024 Fc=512 cyc=1 blkW=8.909e+04
medium_02 len1=1102 len2=82 qn=1020 in=79 nblk=13 Fi=192 Fl=192 Fc=128 cyc=1 blkW=6.116e+04
medium_02 len1=2349 len2=365 qn=1984 in=331 nblk=6 Fi=768 Fl=768 Fc=384 cyc=1 blkW=1.279e+05
medium_02 len1=1998 len2=888 qn=1110 in=555 nblk=2 Fi=1536 Fl=1536 Fc=1024 cyc=1 blkW=1.06e+05
r_nearly_zero_01 len1=232 len2=89 qn=143 in=72 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=235 len2=91 qn=144 in=72 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=183 len2=90 qn=93 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=238 len2=118 qn=120 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=201 len2=79 qn=122 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=176 len2=83 qn=93 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=242 len2=112 qn=130 in=65 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=222 len2=103 qn=119 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=214 len2=102 qn=112 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=249 len2=109 qn=140 in=70 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=202 len2=100 qn=102 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=234 len2=74 qn=160 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=173 len2=71 qn=102 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=195 len2=68 qn=127 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=202 len2=65 qn=137 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=235 len2=66 qn=169 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=203 len2=77 qn=126 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=153 len2=66 qn=87 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=228 len2=101 qn=127 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=237 len2=115 qn=122 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=212 len2=92 qn=120 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=199 len2=74 qn=125 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=240 len2=96 qn=144 in=72 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=228 len2=79 qn=149 in=75 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=190 len2=77 qn=113 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=244 len2=74 qn=170 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=214 len2=86 qn=128 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=229 len2=98 qn=131 in=66 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=216 len2=92 qn=124 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=196 len2=86 qn=110 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=234 len2=100 qn=134 in=67 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=203 len2=93 qn=110 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=227 len2=73 qn=154 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=155 len2=71 qn=84 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=204 len2=98 qn=106 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=207 len2=86 qn=121 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=192 len2=65 qn=127 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=198 len2=76 qn=122 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=231 len2=80 qn=151 in=76 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=235 len2=100 qn=135 in=68 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=203 len2=68 qn=135 in=68 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=232 len2=99 qn=133 in=67 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=237 len2=65 qn=172 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=227 len2=98 qn=129 in=65 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=236 len2=99 qn=137 in=69 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=245 len2=90 qn=155 in=78 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=190 len2=91 qn=99 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=153 len2=69 qn=84 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=249 len2=93 qn=156 in=78 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=213 len2=73 qn=140 in=70 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=225 len2=77 qn=148 in=74 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=168 len2=72 qn=96 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=235 len2=105 qn=130 in=65 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=221 len2=91 qn=130 in=65 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=186 len2=87 qn=99 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=160 len2=67 qn=93 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=246 len2=68 qn=178 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=241 len2=76 qn=165 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=214 len2=100 qn=114 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=249 len2=72 qn=177 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=246 len2=69 qn=177 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=232 len2=77 qn=155 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=250 len2=120 qn=130 in=65 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=223 len2=77 qn=146 in=73 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=213 len2=69 qn=144 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=185 len2=70 qn=115 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=190 len2=74 qn=116 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=198 len2=90 qn=108 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=238 len2=70 qn=168 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=245 len2=87 qn=158 in=79 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=201 len2=88 qn=113 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=233 len2=82 qn=151 in=76 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=216 len2=68 qn=148 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=207 len2=103 qn=104 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=219 len2=107 qn=112 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=229 len2=101 qn=128 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=241 len2=110 qn=131 in=66 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=212 len2=101 qn=111 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=251 len2=111 qn=140 in=70 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=232 len2=112 qn=120 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=151 len2=72 qn=79 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=184 len2=76 qn=108 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=187 len2=67 qn=120 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=166 len2=65 qn=101 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=242 len2=105 qn=137 in=69 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=249 len2=75 qn=174 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=240 len2=104 qn=136 in=68 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=242 len2=118 qn=124 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=177 len2=86 qn=91 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=214 len2=79 qn=135 in=68 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=141 len2=68 qn=73 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=228 len2=109 qn=119 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=203 len2=96 qn=107 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=204 len2=82 qn=122 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=206 len2=84 qn=122 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=167 len2=75 qn=92 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=219 len2=105 qn=114 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=130 len2=65 qn=65 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=222 len2=109 qn=113 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=224 len2=93 qn=131 in=66 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=163 len2=67 qn=96 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=223 len2=103 qn=120 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=251 len2=99 qn=152 in=76 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=161 len2=66 qn=95 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=195 len2=97 qn=98 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=228 len2=67 qn=161 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=217 len2=75 qn=142 in=71 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=207 len2=82 qn=125 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=219 len2=87 qn=132 in=66 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=204 len2=97 qn=107 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=203 len2=68 qn=135 in=68 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=185 len2=74 qn=111 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=220 len2=72 qn=148 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=187 len2=73 qn=114 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=208 len2=83 qn=125 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=202 len2=82 qn=120 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=243 len2=77 qn=166 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=178 len2=70 qn=108 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=225 len2=112 qn=113 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=209 len2=86 qn=123 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=208 len2=103 qn=105 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=200 len2=83 qn=117 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=190 len2=75 qn=115 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=242 len2=72 qn=170 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=156 len2=67 qn=89 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=227 len2=100 qn=127 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=157 len2=67 qn=90 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=205 len2=91 qn=114 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=229 len2=106 qn=123 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=208 len2=92 qn=116 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=244 len2=79 qn=165 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=215 len2=83 qn=132 in=66 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=148 len2=71 qn=77 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=166 len2=68 qn=98 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=245 len2=105 qn=140 in=70 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=183 len2=70 qn=113 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=251 len2=81 qn=170 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=226 len2=71 qn=155 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=207 len2=100 qn=107 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=251 len2=111 qn=140 in=70 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=225 len2=101 qn=124 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=244 len2=86 qn=158 in=79 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=189 len2=92 qn=97 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=191 len2=70 qn=121 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=198 len2=71 qn=127 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=152 len2=66 qn=86 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=240 len2=112 qn=128 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=239 len2=72 qn=167 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=237 len2=114 qn=123 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=230 len2=75 qn=155 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=180 len2=76 qn=104 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=219 len2=95 qn=124 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=243 len2=79 qn=164 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=211 len2=86 qn=125 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=237 len2=90 qn=147 in=74 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=201 len2=87 qn=114 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=247 len2=76 qn=171 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=197 len2=89 qn=108 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=189 len2=92 qn=97 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=218 len2=106 qn=112 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=229 len2=74 qn=155 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=170 len2=81 qn=89 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=240 len2=76 qn=164 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=194 len2=70 qn=124 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=216 len2=72 qn=144 in=72 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=195 len2=82 qn=113 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=190 len2=88 qn=102 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=235 len2=91 qn=144 in=72 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=163 len2=65 qn=98 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=250 len2=88 qn=162 in=81 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=224 len2=103 qn=121 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=179 len2=73 qn=106 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=248 len2=86 qn=162 in=81 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=242 len2=96 qn=146 in=73 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=172 len2=86 qn=86 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=187 len2=86 qn=101 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=211 len2=79 qn=132 in=66 nblk=2 Fi=192 Fl=192 Fc=128 cyc=1 blkW=9409
r_nearly_zero_01 len1=179 len2=71 qn=108 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=162 len2=70 qn=92 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
r_nearly_zero_01 len1=230 len2=72 qn=158 in=64 nblk=3 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.748e+04
r_nearly_zero_01 len1=133 len2=66 qn=67 in=64 nblk=2 Fi=192 Fl=192 Fc=128 cyc=0 blkW=1.165e+04
